session_id,user_agent_type,label,char,flight_time,is_error,sequence_idx,flight_time_var,flight_time_norm
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,g,527,0,169,26117.299999999956,0.7060796319810542
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,226,0,170,24163.699999999957,-0.41210949366752075
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,212,0,171,23281.69999999995,-0.46411829020931494
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,328,0,172,20357.699999999957,-0.03318826172016317
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,109,0,173,25023.299999999952,-0.8467544361953722
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,187,0,174,6221.2999999999365,-0.5569911411768046
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,124,0,175,7608.499999999932,-0.7910307256148784
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,b,324,0,176,11237.299999999937,-0.04804791787496151
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,r,90,0,177,9047.699999999926,-0.9173378029306642
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,a,315,0,178,11581.499999999936,-0.08148214422325777
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,n,331,0,179,14216.699999999944,-0.022043519604064418
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,c,194,0,180,11248.699999999948,-0.5309867429059075
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,270,0,181,9855.499999999945,-0.24865327596473907
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,211,0,182,3708.6999999999507,-0.46783320424801456
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,306,0,183,3496.2999999999506,-0.11491637057155403
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,249,0,184,2028.4999999999472,-0.32666647077743033
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,453,1,185,8710.69999999996,0.4311759931172849
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,.,317,0,186,8499.199999999963,-0.0740523161458586
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,307,1,187,5724.7999999999665,-0.11120145653285445
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,383,1,188,6125.19999999997,0.17113201040831397
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,851,0,189,50673.2,1.9097117805197192
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,",",214,0,190,63196.79999999999,-0.4566884621319158
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,758,0,191,80616.3,1.5642247749206581
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,c,182,0,192,95966.3,-0.5755657113703025
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,a,146,0,193,118410.2,-0.7093026167634875
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,r,161,0,194,68454.19999999997,-0.6535789061829937
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,r,202,0,195,68952.19999999997,-0.5012674305963108
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,i,180,0,196,459.1999999999421,-0.5829955394477017
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,457,1,197,16656.699999999953,0.4460356492720832
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,y,331,0,198,15805.69999999996,-0.022043519604064418
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,i,212,0,199,13643.299999999963,-0.46411829020931494
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,n,195,0,200,13913.499999999962,-0.5272718288672079
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,g,178,0,201,14009.299999999963,-0.5904253675251009
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,152,0,202,4798.299999999949,-0.68701313253129
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,322,0,203,4286.19999999995,-0.05547774595236068
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,149,0,204,5073.699999999947,-0.6981578746473888
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,127,0,205,6141.299999999944,-0.7798859834987797
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,158,0,206,6297.299999999943,-0.6647236482990925
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,650,0,207,48527.69999999996,1.163014058741103
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,c,675,0,208,80650.69999999998,1.2558869097085925
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,197,0,209,76244.29999999999,-0.5198420007898087
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,n,140,0,210,74754.49999999999,-0.7315921009956851
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,201,0,211,70695.29999999999,-0.5049823446350103
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,302,0,212,46648.49999999997,-0.12977602672635236
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,o,301,0,213,5059.699999999954,-0.13349094076505194
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,f,174,0,214,5524.299999999953,-0.6052850236798992
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,185,0,215,4048.299999999956,-0.5644209692542037
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,p,270,0,216,3910.299999999961,-0.24865327596473907
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,i,261,0,217,3106.699999999958,-0.2820875023130353
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,n,193,0,218,2048.299999999951,-0.534701656944607
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,155,0,219,2525.1999999999503,-0.6758683904151913
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,188,0,220,2485.2999999999506,-0.553276227138105
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,a,159,0,221,1808.1999999999432,-0.661008734260393
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,n,133,0,222,617.7999999999346,-0.7575964992665821
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,d,178,0,223,457.2999999999335,-0.5904253675251009
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,170,0,224,445.2999999999346,-0.6201446798346975
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,d,1201,0,225,217024.70000000004,3.209931694064574
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,a,142,0,226,218860.70000000004,-0.7241622729182858
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,m,170,0,227,214846.20000000004,-0.6201446798346975
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,p,423,0,228,203061.70000000007,0.31972857195629734
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,237,0,229,195544.30000000008,-0.37124543924182535
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,416,0,230,17977.29999999999,0.29372417368540027
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,a,251,0,231,12963.299999999997,-0.31923664270003116
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,r,420,0,232,9288.300000000021,0.3085838298401986
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,191,0,233,11515.5,-0.5421314850220063
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,209,0,234,12596.299999999997,-0.4752630323254137
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,.,1006,0,235,117203.30000000005,2.485523456518155
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,241,0,236,118045.30000000003,-0.356385783087027
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,A,1142,0,237,224684.70000000007,2.9907517657812983
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,o,304,0,238,206514.3000000001,-0.1223461986489532
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,385,1,239,180026.3000000001,0.17856183848571314
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,161,1,240,157887.30000000002,-0.6535789061829937
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,S,950,0,241,185538.30000000008,2.277488270350978
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,o,1074,0,242,167640.70000000007,2.7381376111497264
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,m,164,0,243,190516.70000000004,-0.642434164066895
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,130,0,244,224151.2,-0.7687412413826809
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,w,772,0,245,196534.0000000001,1.6162335714624523
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,187,0,246,186309.80000000002,-0.5569911411768046
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,499,0,247,77462.29999999997,0.6020620388974658
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,r,250,0,248,70926.29999999999,-0.32295155673873077
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,187,0,249,64804.49999999999,-0.5569911411768046
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,621,0,250,39693.19999999998,1.055281551618815
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,i,165,0,251,41569.79999999998,-0.6387192500281954
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,n,226,0,252,35372.69999999995,-0.41210949366752075
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,180,0,253,37745.699999999946,-0.5829955394477017
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,284,0,254,35320.69999999995,-0.19664447942294488
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,107,0,255,4429.29999999991,-0.8541842642727713
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,155,0,256,4586.299999999909,-0.6758683904151913
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,123,0,257,4874.6999999999,-0.794745639653578
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,d,402,0,258,15863.69999999992,0.24171537714360608
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,i,185,0,259,14368.799999999912,-0.5644209692542037
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,69,0,260,16318.199999999908,-0.9953509977433556
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,346,0,261,20577.499999999924,0.033680190976429346
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,a,232,0,262,17394.69999999993,-0.3898200094353233
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,n,243,0,263,10112.499999999916,-0.34895595500962784
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,c,140,0,264,11192.499999999913,-0.7315921009956851
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,453,0,265,14379.699999999946,0.4311759931172849
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,",",681,0,266,47410.699999999975,1.2781763939407902
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,186,0,267,50543.29999999997,-0.5607060552155042
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,a,196,0,268,53278.69999999996,-0.5235569148285083
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,186,0,269,49304.29999999997,-0.5607060552155042
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,329,0,270,45398.29999999996,-0.029473347681463587
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,253,0,271,3839.4999999999154,-0.311806814622632
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,194,0,272,3676.299999999916,-0.5309867429059075
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,590,1,273,27710.299999999952,0.940119216419128
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,r,152,0,274,30056.29999999995,-0.68701313253129
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,130,0,275,35449.19999999993,-0.7687412413826809
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,a,303,0,276,35679.19999999994,-0.12606111268765277
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,m,188,0,277,35925.79999999994,-0.553276227138105
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,235,0,278,4792.299999999903,-0.3786752673192245
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,b,419,0,279,12428.499999999929,0.304868915801499
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,u,146,0,280,11479.699999999932,-0.7093026167634875
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,b,136,0,281,13316.699999999917,-0.7464517571504834
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,b,202,0,282,13098.29999999992,-0.5012674305963108
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,l,307,0,283,14401.499999999925,-0.11120145653285445
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,234,0,284,4873.999999999909,-0.38239018135792413
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,d,347,0,285,7024.699999999927,0.03739510501512893
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,181,0,286,4972.699999999932,-0.579280625409002
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,p,355,0,287,5661.199999999944,0.0671144173247256
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,654,1,288,33594.699999999975,1.1778737148959013
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,o,307,0,289,30273.199999999983,-0.11120145653285445
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,v,229,0,290,34344.199999999975,-0.400964751551422
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,256,0,291,29311.699999999983,-0.30066207250653326
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,465,1,292,31445.69999999999,0.4757549615816799
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,627,0,293,27922.199999999986,1.0775710358510127
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,r,147,0,294,38626.19999999997,-0.705587702724788
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,147,0,295,44718.79999999996,-0.705587702724788
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,228,0,296,45889.19999999996,-0.40467966559012164
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,m,156,0,297,43015.49999999993,-0.6721534763764917
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,o,167,0,298,1155.4999999998834,-0.6312894219507963
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,o,202,0,299,1155.4999999998881,-0.5012674305963108
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,215,0,300,958.2999999998942,-0.4529735480932162
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,j,141,0,301,975.6999999998864,-0.7278771869569854
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,520,1,302,23798.499999999916,0.680075233710157
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,272,0,303,21698.499999999927,-0.2412234478873399
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,159,0,304,23530.299999999923,-0.661008734260393
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,524,0,305,35457.69999999995,0.6949348898649553
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,243,0,306,28246.299999999963,-0.34895595500962784
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,o,159,0,307,22470.29999999993,-0.661008734260393
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,n,253,0,308,22536.79999999993,-0.311806814622632
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,201,0,309,20608.999999999935,-0.5049823446350103
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,504,0,310,18208.99999999993,0.6206366090909636
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,265,0,311,17986.799999999934,-0.26722784615823697
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,365,1,312,14381.799999999954,0.10426355771172145
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,",",677,0,313,36641.799999999996,1.2633167377859917
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,663,1,314,32807.20000000004,1.2113079412441976
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,.,342,0,315,37310.800000000025,0.01882053482163101
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,640,0,316,28423.300000000057,1.1258649183541072
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,495,1,317,20597.300000000065,0.5872023827426675
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,140,1,318,47769.500000000015,-0.7315921009956851
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,128,1,319,49641.99999999997,-0.7761710694600801
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,1121,0,320,168283.70000000004,2.912738570968607
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,",",560,0,321,164155.70000000004,0.8286717952581404
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,586,0,322,166094.00000000003,0.9252595602643297
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,i,429,0,323,129766.70000000006,0.34201805618849485
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,90,0,324,138354.70000000007,-0.9173378029306642
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,313,0,325,41152.29999999999,-0.08891197230065694
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,205,0,326,37176.29999999996,-0.49012268848021207
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,r,538,0,327,31363.499999999953,0.7469436864067496
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,y,240,0,328,27734.69999999994,-0.3601006971257266
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,193,0,329,20215.69999999995,-0.534701656944607
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,160,0,330,23734.69999999994,-0.6572938202216934
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,421,1,331,26348.29999999996,0.31229874387889817
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,191,1,332,10941.499999999927,-0.5421314850220063
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,157,1,333,12360.79999999992,-0.6684385623377921
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,1175,0,334,189808.19999999998,3.1133439290583844
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,150,0,335,191132.19999999998,-0.6944429606086892
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,491,1,336,192189.19999999998,0.5723427265878691
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,y,313,0,337,180416.19999999998,-0.08891197230065694
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,171,0,338,178354.0,-0.616429765795998
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,119,0,339,23861.1999999999,-0.8096052958083763
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,m,445,0,340,26693.199999999924,0.4014566808076882
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,233,0,341,16373.199999999903,-0.3861050953966237
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,511,0,342,29837.199999999917,0.6466410073618608
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,270,0,343,25619.799999999927,-0.24865327596473907
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,904,0,344,71699.3,2.106602224570797
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,a,209,0,345,86095.29999999997,-0.4752630323254137
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,d,335,0,346,78363.69999999998,-0.0071838634492660805
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,y,268,0,347,82251.69999999995,-0.25608310404213824
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,206,0,348,87141.29999999994,-0.48640777444151245
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,a,171,0,349,4165.699999999891,-0.616429765795998
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,n,146,0,350,5866.699999999885,-0.7093026167634875
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,d,329,0,351,5544.499999999884,-0.029473347681463587
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,174,0,352,5243.699999999875,-0.6052850236798992
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,c,423,0,353,14748.299999999894,0.31972857195629734
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,a,153,0,354,15511.49999999989,-0.6832982184925904
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,l,166,0,355,14601.499999999893,-0.6350043359894958
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,m,211,0,356,12666.299999999881,-0.46783320424801456
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,i,259,0,357,11926.799999999888,-0.2895173303904345
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,n,190,0,358,1744.6999999998666,-0.5458463990607059
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,g,1179,0,359,190323.49999999997,3.128203585213183
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,",",670,0,360,181906.7,1.2373123395150947
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,330,1,361,167436.30000000005,-0.025758433642764002
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,.,342,0,362,157750.20000000007,0.01882053482163101
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,232,0,363,150706.80000000008,-0.3898200094353233
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,T,772,0,364,55957.20000000003,1.6162335714624523
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,190,0,365,53845.2,-0.5458463990607059
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,779,0,366,84467.00000000003,1.6422379697333493
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,r,144,0,367,104286.80000000002,-0.7167324448408867
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,153,0,368,113095.30000000002,-0.6832982184925904
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,369,0,369,72150.49999999997,0.11912321386651979
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,w,301,0,370,67011.19999999998,-0.13349094076505194
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,a,256,0,371,9324.299999999936,-0.30066207250653326
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,231,0,372,6461.999999999944,-0.39353492347402286
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,422,0,373,6273.699999999966,0.3160136579175978
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,n,817,0,374,58331.30000000001,1.7834047032039335
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,o,250,0,375,61513.700000000004,-0.32295155673873077
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,196,0,376,66409.7,-0.5235569148285083
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,r,259,0,377,64435.7,-0.2895173303904345
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,u,231,0,378,68561.29999999997,-0.39353492347402286
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,163,0,379,1591.6999999999052,-0.6461490781055946
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,182,0,380,1489.6999999998975,-0.5755657113703025
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,186,0,381,1560.6999999998964,-0.5607060552155042
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,326,0,382,4294.299999999904,-0.04061808979756234
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,116,0,383,6168.79999999989,-0.8207500379244751
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,r,272,0,384,6822.799999999902,-0.2412234478873399
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,223,0,385,6453.799999999907,-0.42325423578361954
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,203,0,386,6183.499999999909,-0.49755251655761124
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,383,1,387,9626.299999999916,0.17113201040831397
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,Backspace,259,1,388,4892.999999999932,-0.2895173303904345
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,",",588,0,389,25496.199999999968,0.9326893883417288
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,189,0,390,27566.799999999967,-0.5495613130994054
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,o,464,0,391,25348.3,0.4720400475429803
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,n,197,0,392,31672.299999999977,-0.5198420007898087
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,l,201,0,393,34676.69999999997,-0.5049823446350103
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,y,238,0,394,13641.69999999992,-0.3675305252031258
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,219,0,395,12789.699999999924,-0.4381138919384179
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,t,393,0,396,6690.799999999915,0.20828115079530982
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,h,126,0,397,9566.299999999905,-0.7836008975374792
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,e,93,0,398,13756.699999999892,-0.9061930608145655
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0, ,149,0,399,14263.99999999988,-0.6981578746473888
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,s,222,0,400,14300.299999999881,-0.4269691498223191
fa02ecd0-0c31-408a-ba96-e81bea8445e4,desktop,0,l,175,0,401,2397.4999999998527,-0.6015701096411996
